2
away|1:1100,2667,4302,4331,4963,4979,5859,6691,7450,8228,9429,9915,10566,10650,10977,12385,12474,12604,13110,13160,13839,14037,16028,16297,16379,16502|16.0689|2.0000
hear|1:1116,1267,1275,1281,1915,3713,4119,4124,4287,10943,11001,11322,13042,13423,15074,15345,15367,16837|11.1246|2.0000
tell|1:1118,3433,3460,4498,5557,6405,9649,10298,10840,11117,11714,12724,13226,13455,13477,13795,14365,14381,16127|11.7426|2.0000
fresh|1:1120,1161,3259,8155,9540,10037,10502,12297,16750|5.5623|2.0000
idea|1:1121,1131,1185,1913,2207,2521,2723,2733,2744,2762,2764,2799,2804,2871,4076,4335,4792,4844,5064,5105,7724,7726,8245,8431,8969,9379,10047,10214,10248,10640,10661,10665,10689,10696,10706,10723,10731,11010,11055,11455,13213,13487,14026,15608,16740,16741|28.4296|2.0000
aw|1:1125,15989|1.2361|2.0000
depress|1:1126|0.6180|2.0000
place|1:1127,1129,1252,2361,3284,3966,3967,3973,3981,3995,4004,4198,9330,9901,10553,11243,11547,12234,12352,14388|12.3607|2.0000
unfamiliar|1:1132|0.6180|2.0000
approach|1:1133,2690,5062,5339,5606,6524,6533,7800,11246|5.5623|2.0000
foreign|1:1134,5316|1.2361|2.0000
lose|1:1137,2488,2923,3117,7642,8311,8361,10114,10139,10570,12002,12981,16705|8.0344|2.0000
know|1:1143,1202,1354,1367,2401,2470,2677,2696,3013,3130,3305,3467,4136,5026,5055,5930,6168,6707,6776,6844,6861,7230,8461,9183,9234,9552,10756,10982,11013,11256,11261,11591,11600,11613,11667,11851,12058,12165,12167,12378,12388,12486,12619,12807,12813,12823,12852,13257,13264,13281,13362,13975,13988,14410,15025,15123,15393,15404,16081,16207,16679,16832,17033,17035|39.5542|2.0000
flaw|1:1147,11914|1.2361|2.0000
ineffici|1:1148|0.6180|2.0000
surfac|1:1150,9179|1.2361|2.0000
find|1:1152,1731,2248,4456,4957,5024,6117,6546,6839,6890,7004,7727,8781,9464,11795,12302,12317,12632,13127,13387,13927,15417,15782,15904,16059,16577|16.0689|2.0000
inhabit|1:1156|0.6180|2.0000
fill|1:1157,5492,12148,13287,13945,15723|3.7082|2.0000
pessim|1:1158|0.6180|2.0000
despair|1:1159|0.6180|2.0000
expect|1:1160,1264,3362,8530,8623,14666,14795,16094|4.9443|2.0000
assum|1:1164,9791,15613|1.8541|2.0000
readi|1:1167,11121,12689,16345|2.4721|2.0000
capabl|1:1168,13921,15677,15744|2.4721|2.0000
wors|1:1171,5373,7875,8716,10240,10264,10568,13112,16717|5.5623|2.0000
drag|1:1173,10241|1.2361|2.0000
tomb|1:1177|0.6180|2.0000
hope|1:1179,2704,4204,5278,12044,12059,14707,16822|4.9443|2.0000
ambiti|1:1180,7762|1.2361|2.0000
tri|1:1182,1255,1426,1975,1982,2215,2216,2748,4027,4032,4798,4815,5591,5601,6232,6648,7373,7420,7652,8001,9134,9254,9407,9759,9763,10438,11011,11411,11416,11898,12428,12798,12918,13207,13940,14425,14587,14704,16185,16212|24.7214|2.0000
convinc|1:1183|0.6180|2.0000
wast|1:1189,2088,3153,4570,5085,6109,6143,6175,6625,7508,7872,8237,11249,12704,15697,15962,15974|10.5066|2.0000
believ|1:1193,3008,3094,3131,3481,4284,5505,8889,8972,9636,10144,10250,10276,14491,14965,15324|9.8885|2.0000
doesn|1:1199,1438,1851,1941,2245,2909,4065,5178,5358,5664,6348,7335,8357,8961,9181,9413,9856,10787,10869,10975,11689,11788,12653,13056,13231,13237,13240,13950,14181,14780,15315,15898,16676,16695,16745|21.6312|2.0000
dozen|1:1216,2319,6488,10694,12104|3.0902|2.0000
attract|1:1228,1719,3024,4670,9476|3.0902|2.0000
reveal|1:1238,12009|1.2361|2.0000
formula|1:1240,2661,2670,4669,9139,12096|3.7082|2.0000
prosper|1:1248|0.6180|2.0000
justif|1:1254|0.6180|2.0000
noth|1:1256,1315,1321,1328,2735,3454,3640,3893,6055,6059,6624,7877,9201,12098,13082,13132,13478,15729,15896,16248,16661|12.9787|2.0000
rite|1:1265|0.6180|2.0000
passag|1:1266|0.6180|2.0000
nine|1:1270,7930,13657|1.8541|2.0000
chanc|1:1278,4193,4214,5708,8382,8697,10033,11559,13457,15335,15790|6.7984|2.0000
slim|1:1279,4213|1.2361|2.0000
none|1:1280|0.6180|2.0000
charact|1:1284,6696,11955|1.8541|2.0000
air|1:1293,7817|1.2361|2.0000
inhal|1:1298|0.6180|2.0000
fool|1:1301,5748,8379|1.8541|2.0000
team|1:1320,2306,2593,4738,5502,6710,6732,7030,8032,13774,13801,13933,14057,14084,14157,15151,15167,16904,16932|11.7426|2.0000
price|1:1325,4643,5599,5796,7626|3.0902|2.0000
properli|1:1327,8707|1.2361|2.0000
earn|1:1332,3367,7802,11496,14982|3.0902|2.0000
misconcept|1:1339|0.6180|2.0000
realli|1:1344,1486,1837,2044,2715,3232,3439,3706,3764,3771,3781,3789,3800,3814,3826,3837,3844,3849,3860,3870,4270,5083,6023,6025,6420,6976,7056,7060,7498,7645,8280,8430,8705,8845,8849,9182,10203,10803,10939,10972,11197,11942,12007,12180,12968,13266,13530,14497,14737,14764,14781,14920,15176,16222|33.3738|2.0000
valuabl|1:1351,2256,2745,6220,6949,11372,15970|4.3262|2.0000
contrast|1:1357,5562,14501|1.8541|2.0000
ammunit|1:1364|0.6180|2.0000
succe|1:1366|0.6180|2.0000
probabl|1:1374,2753,3061,3066,3489,6130,6203,6307,6327,7593,8123,8606,11324,11420,11565,12244,14632,15416,16505|11.7426|2.0000
better|1:1376,1725,2263,2523,2595,2713,3217,4110,4833,4862,4900,5056,5713,6369,6866,7725,7870,8056,8063,8624,8737,8786,10097,10140,10399,10403,11262,11594,12253,12840,13419,13689,14368,16044,16491|21.6312|2.0000
prerequisit|1:1378|0.6180|2.0000
harvard|1:1380,1737,13652|1.8541|2.0000
studi|1:1383,2440,2676|1.8541|2.0000
far|1:1388,1642,3496,4196,4779,8464,12884,13259,13747,14036,14581,14991|7.4164|2.0000
rate|1:1393,1409,11781|1.8541|2.0000
futur|1:1394,1526,1588,4051,6716,8456,9203,14173,15124,15663|6.1803|2.0000
34|1:1396|0.6180|2.0000
percent|1:1397,1417,2584,8765,8769,13629|3.7082|2.0000
whose|1:1399|0.6180|2.0000
had|1:1404,2345,2377,2442,2681,2722,2726,3916,4716,4719,5604,6373,6441,7235,10512,10520,12861,13759,14068,14499,14543,15189|13.5967|2.0000
amount|1:1422,1931,7476,8773,9721|3.0902|2.0000
count|1:1430,13548|1.2361|2.0000
shouldn|1:1431,1586,5125,11645,16093|3.0902|2.0000
surpris|1:1432,7414,13885,15862|2.4721|2.0000
natur|1:1435,3148,5677,8084,12804,15305,16114|4.3262|2.0000
linger|1:1439|0.6180|2.0000
past|1:1440,1524,9120,9159,11284,14210|3.7082|2.0000
upon|1:1444|0.6180|2.0000
unless|1:1449,6983,15720|1.8541|2.0000
teller|1:1452|0.6180|2.0000
fantasi|1:1457,8457,9041|1.8541|2.0000
factor|1:1462,8521|1.2361|2.0000
condit|1:1467,14801|1.2361|2.0000
economi|1:1470,1728,3527|1.8541|2.0000
strateg|1:1501,1503|1.2361|2.0000
worri|1:1508,4092,4243,4939,4947,5043,5097,5123,5126,5159,6417,9943,9997,10014,10963,11205,11930,13108,15560,15592,15635,15662,15691|14.2148|2.0000
aren|1:1512,2043,2098,2838,3039,5022,5560,5675,5841,7904,10562,11671,13039,13115,13738,14676,15805|10.5066|2.0000
worth|1:1513,2063,3712,7057,7061,7063,7070,7079,7087,7646,8122,8125,8226,9935,10315,10669,10684,13739,14194|11.7426|2.0000
stress|1:1514,1892,7081,8728,9969,16714|3.7082|2.0000
turn|1:1515,2152,2576,3042,3577,4021,4039,4789,6260,6512,7507,7886,8732,9946,10305,10899,11776,14646,16644|11.7426|2.0000
enter|1:1519,3669|1.2361|2.0000
danger|1:1520,11790,12950,16599|2.4721|2.0000
zone|1:1521,7259,7291,7326,7334,14096|3.7082|2.0000
blinder|1:1528|0.6180|2.0000
inconsist|1:1538|0.6180|2.0000
improvis|1:1539,1541|1.2361|2.0000
abl|1:1540,1542,2061,4397,5906,8804,10548,10948,13225,13427,16618|6.7984|2.0000
opportun|1:1545,3403,6104,14372|2.4721|2.0000
sometim|1:1548,6885,6913,6957,7119,7622,8116,8158,8194,8216,8493,9077,13595,15319,15336,15344,16507|10.5066|2.0000
sens|1:1555,8401,11116,13490,15115|3.0902|2.0000
begun|1:1578|0.6180|2.0000
worst|1:1579,7460,8233,13307,14773,15347|3.7082|2.0000
contempl|1:1589,9004|1.2361|2.0000
attack|1:1592,8363|1.2361|2.0000
upcom|1:1593|0.6180|2.0000
obstacl|1:1594,7743,15659|1.8541|2.0000
worthwhil|1:1595,4221,15611|1.8541|2.0000
exercis|1:1596,9978,14277|1.8541|2.0000
obsess|1:1603,4248,5922,6008,9309,9948,11543|4.3262|2.0000
anyway|1:1611,4852,5090,5369,9940,9979,12247,13533,15595,15918|6.1803|2.0000
wind|1:1618,1950,2056,2066,3601,3679,4023,8298,8478,9714,10026,10052,10137,10225,10459,10486,10578,10712,12106,12941,13274,13715,15423|14.2148|2.0000
fossil|1:1620,11150|1.2361|2.0000
cabinet|1:1623|0.6180|2.0000
guesswork|1:1626|0.6180|2.0000
decid|1:1627,1871,2062,2506,2592,3155,5057,5231,5239,5268,7647,8169,12894,13941,15615|9.2705|2.0000
figur|1:1632,2111,2403,3989,4047,5004,5314,6445|4.9443|2.0000
advanc|1:1643,8465,13598|1.8541|2.0000
ok|1:1644,3114,4102,7614,10308,10873,12026|4.3262|2.0000
wing|1:1645|0.6180|2.0000
plane|1:1648,4704,7281|1.8541|2.0000
nicer|1:1653|0.6180|2.0000
shirt|1:1654|0.6180|2.0000
shave|1:1655|0.6180|2.0000
cream|1:1656,12438|1.2361|2.0000
toothbrush|1:1657|0.6180|2.0000
onc|1:1658,1834,2898,3243,4800,4848,6333,8261,8885,8898,11126,12157,12718,12892,14143,14713,15430,16173,16573|11.7426|2.0000
scari|1:1666|0.6180|2.0000
blindli|1:1667,8700|1.2361|2.0000
scarier|1:1673|0.6180|2.0000
talk|1:1683,1855,2353,2425,2880,2886,4413,7355,7374,8560,8566,9323,11306,12006,12008,12777,13153,14011,16203,16281,16304,16308,16369|14.2148|2.0000
answer|1:1687,1726,2473,2754,3168,3501,3580,3928,3933,5280,5331,6862,7180,9347,10332,10336,10343,12529,14538,14714,14735,14740,14748,14942,15220|15.4508|2.0000
impress|1:1690,8410,10835,12177,13696,16263|3.7082|2.0000
profession|1:1691,11895,12030,16205,16221|3.0902|2.0000
wow|1:1694|0.6180|2.0000
nice|1:1695,1705,3473,4261,5552,10680,10682,12362|4.9443|2.0000
hundr|1:1697,1777,2450,3538,4658,6673,6682,8751,9701,11168,11178,11291,11331,11339,12042,12055,13327,13349,13412,13635,14297,15644,16626|14.2148|2.0000
plu|1:1698,2032,4229,4700,5656,8140,8537,9205,12708,12931,16228|6.7984|2.0000
oh|1:1704,3742,14831|1.8541|2.0000
former|1:1706|0.6180|2.0000
meant|1:1707,16176|1.2361|2.0000
compliment|1:1708|0.6180|2.0000
latter|1:1709|0.6180|2.0000
polit|1:1711,4389,7808,10375,13205,14723|3.7082|2.0000
expans|1:1716|0.6180|2.0000
goal|1:1718,1853,7500,7553,9020,9042,10415,13851|4.9443|2.0000
besid|1:1721,2967,5183,15596|2.4721|2.0000
ego|1:1722,2950,8899,11022|2.4721|2.0000
size|1:1733,1768,1811,7633,12419,16253|3.7082|2.0000
oxford|1:1738,6564|1.2361|2.0000
expand|1:1740|0.6180|2.0000
branch|1:1741|0.6180|2.0000
campus|1:1750|0.6180|2.0000
cours|1:1756,8928,10647,13479,15667|3.0902|2.0000
measur|1:1758,1764,2536,12664,13531,16729|3.7082|2.0000
valu|1:1759,2053,2698,3365,3437,6935,6940,6961,6970,7094,11954|6.7984|2.0000
institut|1:1761|0.6180|2.0000
forti|1:1774,7216,14223|1.8541|2.0000
ahead|1:1787,9733,15322|1.8541|2.0000
slow|1:1790,12663,12778|1.8541|2.0000
prematur|1:1794|0.6180|2.0000
death|1:1796|0.6180|2.0000
huge|1:1800,2305,2346,2620,4407,8789,8999,11240,11359,13351|6.1803|2.0000
spurt|1:1802|0.6180|2.0000
caus|1:1805,14830,14897,16450|2.4721|2.0000
appropri|1:1810,3159,14861|1.8541|2.0000
step|1:1814,5649,6250,8670,13391|3.0902|2.0000
stone|1:1815,6251|1.2361|2.0000
destin|1:1818|0.6180|2.0000
itself|1:1819,6869,9303,9483,9591,9596,9630|4.3262|2.0000
notic|1:1821,2269,3825,7275,9536,9670,12072,12675,13020,14386,16543|6.7984|2.0000
agil|1:1831|0.6180|2.0000
flexibl|1:1832|0.6180|2.0000
rememb|1:1833,5856,7883,8482,12730,15355|3.7082|2.0000
shrink|1:1839|0.6180|2.0000
fire|1:1841,8345,10672|1.8541|2.0000
moral|1:1844,2030,5256,5383,8259,8341|3.7082|2.0000
ramp|1:1849|0.6180|2.0000
true|1:1860,2966,4359,6693,7564,10624,10668,10880,14728,15132,15183,16528,16723|8.0344|2.0000
rent|1:1862,3804,4539,15239|2.4721|2.0000
furnitur|1:1864,6019,6757|1.8541|2.0000
whether|1:1872,1904,2406,2901,5130,7722,10101,12824,13815,15636|6.1803|2.0000
headach|1:1879,5645|1.2361|2.0000
lock|1:1881,4382|1.2361|2.0000
forc|1:1884,1988,4015,4564,4571,4603,4632,4743,4752,4916,5715,6384,7316,7446,9725,12413,14577,15564,16319|11.7426|2.0000
complex|1:1888,3097,7881,10534,13106|3.0902|2.0000
businesss|1:1889|0.6180|2.0000
difficult|1:1891,3693,9753,11153,14482|3.0902|2.0000
insecur|1:1895|0.6180|2.0000
aim|1:1896,10875|1.2361|2.0000
sustain|1:1902,1961,3622,4042,13011|3.0902|2.0000
proud|1:1908,3086,3280,9923|2.4721|2.0000
celebr|1:1912,8015|1.2361|2.0000
burn|1:1917,7939,16019|1.8541|2.0000
midnight|1:1918,16020|1.2361|2.0000
oil|1:1919,3213,5501,5522,5535,5540,5550,5573,5581,5585,5592,6571,14441,14447,14506,14510,14519,14547,14553,16021|12.3607|2.0000
pull|1:1920,4253,4917,6819,7064,7071,8264,11238,13820,13838|6.1803|2.0000
nighter|1:1921,8265|1.2361|2.0000
badg|1:1925|0.6180|2.0000
honor|1:1926,8402|1.2361|2.0000
kill|1:1927,12957|1.2361|2.0000
unnecessari|1:1938|0.6180|2.0000
off|1:1957,2013,2956,3045,4060,4254,4834,5206,5437,6247,6409,6930,7067,7481,7701,7788,8057,8114,8143,8520,8558,8694,8702,10490,10725,11904,12254,12644,12888,13961,14369,14684,15652,16266,16492,16781|22.2492|2.0000
burnout|1:1964,16716|1.2361|2.0000
crash|1:1965|0.6180|2.0000
hit|1:1968,2795,10673,12338,12602,16413|3.7082|2.0000
harder|1:1970,5850,6818,8926,11145,13442|3.7082|2.0000
miss|1:1972,4299,5196,9160,11194,12401,13370,14075|4.9443|2.0000
fix|1:1976,4438,8957,9800,15179|3.0902|2.0000
sheer|1:1979,8118|1.2361|2.0000
intellectu|1:1985,7708|1.2361|2.0000
lazi|1:1986|0.6180|2.0000
brute|1:1987|0.6180|2.0000
result|1:1989,2565,4625,4687,5218,6744,12353,12364,13627,14485,15819|6.7984|2.0000
ineleg|1:1990|0.6180|2.0000
solut|1:1991,2699,5238,5304,7019,7690,7705,7729,7736,7763,7773,7780,7882,8196,8206,8328,8339,8595,10400,16578|12.3607|2.0000
crise|1:1994|0.6180|2.0000
effici|1:1998,7732,16061|1.8541|2.0000
overtim|1:2002|0.6180|2.0000
enjoy|1:2003,4283,16892|1.8541|2.0000
unwittingli|1:2009|0.6180|2.0000
late|1:2020,2039,7143,7854,8580,8590,16452|4.3262|2.0000
inadequ|1:2022|0.6180|2.0000
mere|1:2023,4909,10129,14887|2.4721|2.0000
guilt|1:2028,8710|1.2361|2.0000
poor|1:2029,15775|1.2361|2.0000
seat|1:2035|0.6180|2.0000
mental|1:2036,4378,7598,9706|2.4721|2.0000
oblig|1:2041,2940|1.2361|2.0000
unlik|1:2049,4676,13447,16139|2.4721|2.0000
judgment|1:2051|0.6180|2.0000
skew|1:2058|0.6180|2.0000
extra|1:2064,2890,3381,8249,12965,14722|3.7082|2.0000
plain|1:2069,7829,8510|1.8541|2.0000
tire|1:2070,2074,8281,8360,8375,8408,12095|4.3262|2.0000
sharp|1:2072|0.6180|2.0000
accomplish|1:2079,7551,7948,9026,12093|3.0902|2.0000
nonworkahol|1:2081|0.6180|2.0000
claim|1:2083,2825,13556|1.8541|2.0000
perfectionist|1:2084|0.6180|2.0000
fixat|1:2090,15701|1.2361|2.0000
inconsequenti|1:2091|0.6180|2.0000
task|1:2096,7270,8070,8124,8186,8351,8516,8655,8812,14271,16549,16694|7.4164|2.0000
faster|1:2113,9631,10175,16960|2.4721|2.0000
retir|1:2121,4292|1.2361|2.0000
load|1:2125,10861|1.2361|2.0000
baggag|1:2126|0.6180|2.0000
smell|1:2127|0.6180|2.0000
member|1:2128,4695|1.2361|2.0000
club|1:2130,5962,5965,5971|2.4721|2.0000
encourag|1:2133,5122,5170,15513|2.4721|2.0000
breed|1:2140,3955|1.2361|2.0000
self|1:2141,9859|1.2361|2.0000
replac|1:2175,12984|1.2361|2.0000
fanci|1:2176,2198,3872,5912,5937,6015,6051,6507,7833|5.5623|2.0000
toearth|1:2182|0.6180|2.0000
starter|1:2189,2193|1.2361|2.0000
certif|1:2197,10360,13602|1.8541|2.0000
briefcas|1:2200|0.6180|2.0000
abov|1:2201,7105,13785|1.8541|2.0000
touch|1:2208,14086|1.2361|2.0000
confid|1:2209,11025,12482,12491|2.4721|2.0000
push|1:2210,3062,5724,12752,13261,15308|3.7082|2.0000
lesli|1:2213|0.6180|2.0000
berlin|1:2214|0.6180|2.0000
mar|1:2221,4488|1.2361|2.0000
2009|1:2223,4490,6568|1.8541|2.0000
meaning|1:2238,7245,12206,13118|2.4721|2.0000
cure|1:2249|0.6180|2.0000
cancer|1:2250|0.6180|2.0000
urgenc|1:2272|0.6180|2.0000
forev|1:2275,5352,6640,15603,16744,16747|3.7082|2.0000
shake|1:2287|0.6180|2.0000
legaci|1:2291|0.6180|2.0000
sit|1:2293,3413,13053,15095,16287|3.0902|2.0000
wait|1:2295,3448,5236,6460,6505,6750,7848,7989,11749,14456,15784,16529,16763,16808|8.6525|2.0000
someon|1:2296,2457,2499,3596,3748,3832,3927,3970,5420,6847,7692,8159,8377,9127,9237,9238,10015,10087,10407,10470,11739,11750,12125,12186,12539,12826,12982,13043,13128,13135,13138,13262,13344,13424,13562,13622,13920,13985,14104,14322,14363,14401,14841,14962,16006,16096,16118,16370|29.6656|2.0000
els|1:2297,2458,2500,2980,3597,3749,3833,3971,4954,5035,6089,6354,6802,7174,7607,8160,9239,9281,10016,10125,10319,10408,10477,10653,10687,11751,12132,12141,12176,12480,12610,13836,13986,14402,16058,16733|22.2492|2.0000
craigslist|1:2311,15215,15465|1.8541|2.0000
demolish|1:2312|0.6180|2.0000
classifi|1:2314|0.6180|2.0000
ad|1:2315,6934,6936,6939,6960,7810,7816,7844,9486,9537,9549,9558,9584,10554,10888,11245,11252,11345,11494,11532,13469,15714|13.5967|2.0000
revenu|1:2325,3978,4018|1.8541|2.0000
popular|1:2326,6491,9804,11129,11823|3.0902|2.0000
site|1:2327,5538,7678,9506,11458,12316,12341,12344,12349,12549,15230,15890,16847,16852,16889|9.2705|2.0000
disrupt|1:2329,15933|1.2361|2.0000
newspap|1:2331,2356|1.2361|2.0000
drudg|1:2333,2337,4460|1.8541|2.0000
report|1:2334,2357,6628,6668,12161,12232,12311|4.3262|2.0000
matt|1:2336,6599,16984,16997,17020|3.0902|2.0000
guy|1:2343,2370,4312,12242,12294,16039|3.7082|2.0000
impact|1:2347,4642,6985,8816,11164|3.0902|2.0000
televis|1:2350|0.6180|2.0000
produc|1:2351,6154,13783|1.8541|2.0000
routin|1:2358,9425,11059|1.8541|2.0000
stori|1:2362,3727,4496,5556,6603,6614,9648,10164,10166,12088,12183,12191,12258,12318,12319,12623,12627,12723,12729,13173,14366,14503,14545,14558,14565|15.4508|2.0000
matter|1:2367,2739,3552,5084,5188,5359,5449,5722,5964,6024,6026,6047,6071,6455,6580,6835,8358,10940,12251,13057,13565,13685,13706,13951,14182,14990|16.0689|2.0000
littl|1:2369,3558,4599,7187,8540,9959,11797,12384,12473,12577,13514,14111,14711,15936,16001,16614|9.8885|2.0000
nowher|1:2373|0.6180|2.0000
destroy|1:2374,5974,8256|1.8541|2.0000
old|1:2375,2976,4010,9525,9530,10571,11336,13170,15428|5.5623|2.0000
decad|1:2379|0.6180|2.0000
easiest|1:2388|0.6180|2.0000
immedi|1:2405,10703,12986|1.8541|2.0000
contactmanag|1:2433|0.6180|2.0000
middlemen|1:2441|0.6180|2.0000
constantli|1:2461,2487,2981,5450,5759,7141,7249,9726,15871|5.5623|2.0000
stab|1:2462|0.6180|2.0000
dark|1:2463,12943|1.2361|2.0000
light|1:2468,9873,14719|1.8541|2.0000
inventor|1:2474,4470,4477|1.8541|2.0000
jame|1:2475,4468,17084|1.8541|2.0000
dyson|1:2476,4469,4471,4478,9620,17085|3.7082|2.0000
vacuum|1:2481,2485,2515,4472|2.4721|2.0000
realiz|1:2483,6387,10806,14303,15755,15984|3.7082|2.0000
bag|1:2484,2495,10465,10466,12588|3.0902|2.0000
cleaner|1:2486,2516,4473|1.8541|2.0000
suction|1:2489|0.6180|2.0000
dust|1:2491,8685|1.2361|2.0000
kept|1:2492|0.6180|2.0000
clog|1:2493,13802|1.2361|2.0000
pore|1:2494|0.6180|2.0000
block|1:2496|0.6180|2.0000
airflow|1:2497|0.6180|2.0000
wasn|1:2498,8225,17016|1.8541|2.0000
imaginari|1:2501,6893|1.2361|2.0000
experienc|1:2504,8166,14915,15173|2.4721|2.0000
firsthand|1:2505,8168|1.2361|2.0000
cyclon|1:2513|0.6180|2.0000
bagless|1:2514|0.6180|2.0000
vic|1:2517,2573|1.2361|2.0000
firth|1:2518,2574|1.2361|2.0000
drumstick|1:2524,2542,2581,2586|2.4721|2.0000
play|1:2526,2866,4458,5889,5911,6072,6915,8051,9090,14276|6.1803|2.0000
timpani|1:2527|0.6180|2.0000
boston|1:2528,8572,15468|1.8541|2.0000
symphoni|1:2529|0.6180|2.0000
orchestra|1:2530|0.6180|2.0000
stick|1:2531,2549,2557,3753,5457,7657,8445,10478|4.9443|2.0000
could|1:2532,3036,3253,4922,4938,5896,6311,6459,6476,7020,7074,7766,8134,11765,12465,12642,12885,16500|11.1246|2.0000
buy|1:2533,3172,3816,4245,5179,5879,11346,11355,11488,11663,11678,12450|7.4164|2.0000
commerci|1:2534,3350,11768|1.8541|2.0000
didn|1:2535,2672,2921,3903,3912,3918,3925,6430,6504,6717,8894,10802,12856,14496,14916|9.2705|2.0000
began|1:2539,2554|1.2361|2.0000
basement|1:2543,3811|1.2361|2.0000
bunch|1:2548,4790,8136,8744,12867|3.0902|2.0000
heard|1:2551,11566,12625,12715,14701|3.0902|2.0000
pitch|1:2553,2562,2803,3697,12039,12051,12198,12231|4.9443|2.0000
match|1:2555,13449,13459|1.8541|2.0000
moistur|1:2558|0.6180|2.0000
weight|1:2560,13799|1.2361|2.0000
densiti|1:2561|0.6180|2.0000
ident|1:2563|0.6180|2.0000
becam|1:2566,12744|1.2361|2.0000
tag|1:2568|0.6180|2.0000
perfect|1:2570,2968,3216,5128,5237,5279,5303,7850,11900,11924,12027,14747,14933|8.0344|2.0000
85|1:2579|0.6180|2.0000
62|1:2583|0.6180|2.0000
coach|1:2589|0.6180|2.0000
bill|1:2590,4088,6433,6437,9590,17072|3.7082|2.0000
bowerman|1:2591|0.6180|2.0000
lighter|1:2596,9822|1.2361|2.0000
shoe|1:2598,6463,6483,6489,9289,9358,10150,13987|4.9443|2.0000
went|1:2599,13768,14523|1.8541|2.0000
pour|1:2602,9434,15266|1.8541|2.0000
rubber|1:2603|0.6180|2.0000
famili|1:2605,2671,9433,17024|2.4721|2.0000
waffl|1:2606,2611|1.2361|2.0000
iron|1:2607|0.6180|2.0000
nike|1:2609,4495,4507,9597,12740|3.0902|2.0000
famou|1:2610,11704|1.2361|2.0000
sole|1:2612,12947,16327|1.8541|2.0000
expos|1:2619|0.6180|2.0000
assess|1:2632|0.6180|2.0000
qualiti|1:2633,3147,3364,3609,5600,6526,7821,7862,13021,13991|6.1803|2.0000
proxi|1:2638|0.6180|2.0000
mari|1:2639,2643,4508,4511|2.4721|2.0000
kay|1:2640,2644,4509,4512|2.4721|2.0000
wagner|1:2641,2668|1.2361|2.0000
cosmet|1:2645,4513|1.2361|2.0000
skin|1:2647,2684|1.2361|2.0000
herself|1:2654|0.6180|2.0000
got|1:2655,2766,4330,4567,4583,5400,5483,5564,6054,6058,6063,6074,6345,6721,6922,8177,10770,12478,13109,13185,13782,14061,15571,16758|14.8328|2.0000
cosmetologist|1:2658,2665|1.2361|2.0000
sold|1:2659,10766|1.2361|2.0000
homemad|1:2660,3211|1.2361|2.0000
patient|1:2662,8370,12667|1.8541|2.0000
rel|1:2663|0.6180|2.0000
friend|1:2664,2720,9515,9518,10842,13171,13829,16284,16351|5.5623|2.0000
bought|1:2669,10811|1.2361|2.0000
substitut|1:2702|0.6180|2.0000
say|1:2721,3059,3302,4061,4101,4586,5421,8828,9676,10209,10223,10228,10232,10327,10366,13212,15076,15401,16073,16341,16488,16493,16633,16654|14.8328|2.0000
ebay|1:2724,2734,2738|1.8541|2.0000
billionair|1:2728|0.6180|2.0000
pathet|1:2730|0.6180|2.0000
delusion|1:2731|0.6180|2.0000
until|1:2755,3988,5051,5189,5463,6781,8802,12796,12860,14470,15588,16667|7.4164|2.0000
brilliant|1:2761|0.6180|2.0000
stanley|1:2768,4529|1.2361|2.0000
kubrick|1:2769,2783,4530|1.8541|2.0000
gave|1:2770,4301|1.2361|2.0000
aspir|1:2772,4201|1.2361|2.0000
filmmak|1:2773|0.6180|2.0000
camera|1:2776,2794,9903,9912|2.4721|2.0000
film|1:2778,5946,6225,6296,11848|3.0902|2.0000
movi|1:2780,4871,6248,11820|2.4721|2.0000
record|1:2796,3430,6222,6297|2.4721|2.0000
shoot|1:2798,6038,9838,15605|2.4721|2.0000
cheap|1:2800,3902,5970,6484|2.4721|2.0000
origin|1:2802,9171,9230,17000|2.4721|2.0000
neglig|1:2810|0.6180|2.0000
question|1:2812,3487,4662,4961,6383,6828,6864,6888,7103,10111,12819,14237,14540|8.0344|2.0000
execut|1:2815,10854,12924,13852,14282,16030|3.7082|2.0000
instrument|1:2830|0.6180|2.0000
hang|1:2856|0.6180|2.0000
onto|1:2857|0.6180|2.0000
night|1:2862,7167,10878,13182|2.4721|2.0000
watch|1:2864,5613,11089,11111,11475,15891,16567|4.3262|2.0000
tv|1:2865,7524,10887,11471,11651,13156|3.7082|2.0000
warcraft|1:2868|0.6180|2.0000
bed|1:2874,2877,5864|1.8541|2.0000
eleven|1:2878|0.6180|2.0000
allnight|1:2881,7072|1.2361|2.0000
squeez|1:2887,16591|1.2361|2.0000
excit|1:2903,7969,7987,8037,10734,10817,12085,12099|4.9443|2.0000
phase|1:2908|0.6180|2.0000
pan|1:2910|0.6180|2.0000
anyth|1:2924,4425,4914,5180,5941,6132,6410,6801,6979,7933,8170,9976,11092,13117,13292,14903,14922,15855,16683|11.7426|2.0000
regardless|1:2937,7721,13814,14187|2.4721|2.0000
truth|1:2941,4007,5916,8458,11901,14309,16462|4.3262|2.0000
protect|1:2949,9262,11020,15196|2.4721|2.0000
hook|1:2957,13444|1.2361|2.0000
respons|1:2961,7693,12275,12507,13296,14418,14731,14800,14873,15273,15341,15817|7.4164|2.0000
